5000 5.886014223098755
10000 23.468281030654907
15000 51.44807696342468
20000 91.98310041427612
25000 146.98338723182678
30000 205.90740704536438
35000 273.7331585884094
40000 358.8979403972626
45000 452.77950716018677
50000 559.9794418811798
55000 678.0887279510498
60000 812.4689552783966
65000 954.5835568904877
70000 1099.2894642353058
5000 5.674587965011597
10000 22.49958610534668
15000 50.43005061149597
20000 89.26414918899536
25000 140.97218251228333
30000 202.07856607437134
35000 273.6496298313141
40000 355.951233625412
45000 453.4203886985779
50000 561.0759394168854
55000 677.274160861969
60000 809.4952838420868
65000 950.3329684734344
70000 1095.7229444980621
5000 5.582064628601074
10000 22.364396810531616
15000 51.21653437614441
20000 89.3958797454834
25000 138.75504565238953
30000 201.7352066040039
35000 273.8702838420868
40000 359.5698289871216
45000 451.35714888572693
50000 558.9984636306763
55000 677.7910957336426
60000 804.0844025611877
65000 941.2767419815063
70000 1096.6856627464294
5000 5.718507289886475
10000 22.325602769851685
15000 50.32747292518616
20000 90.07392477989197
25000 139.46588730812073
30000 201.07230734825134
35000 275.07550954818726
40000 358.3079650402069
45000 452.4605870246887
50000 562.6412558555603
55000 685.3519361019135
60000 810.4381995201111
65000 949.5193526744843
70000 1098.505526304245
5000 5.601898670196533
10000 22.48203158378601
15000 50.08122897148132
20000 90.12869358062744
25000 140.36559987068176
30000 202.3895411491394
35000 274.3944020271301
40000 358.882532119751
45000 452.13523721694946
50000 558.7036371231079
55000 676.5408482551575
60000 806.645073890686
65000 948.1922607421875
70000 1099.4385862350464
5000 5.652194499969482
10000 22.46449613571167
15000 50.561676263809204
20000 90.65510272979736
25000 141.11299467086792
30000 202.79342246055603
35000 273.4995586872101
40000 357.21642088890076
45000 453.62770652770996
50000 559.7133469581604
55000 676.9232559204102
60000 806.4309959411621
65000 944.5093777179718
70000 1093.2153024673462
5000 5.673807382583618
10000 22.556955099105835
15000 50.56175756454468
20000 89.2697594165802
25000 139.38592529296875
30000 202.8629891872406
35000 277.236528635025
40000 357.8562967777252
45000 454.9196035861969
50000 559.0236275196075
55000 682.3978617191315
60000 805.9802105426788
65000 947.6081969738007
70000 1101.9916441440582
5000 5.628676891326904
10000 22.390275955200195
15000 50.73065710067749
20000 90.84893012046814
25000 139.57208132743835
30000 201.63949871063232
35000 273.292516708374
40000 358.3508653640747
45000 454.43636655807495
50000 560.455064535141
55000 679.8363697528839
60000 806.7185091972351
65000 945.0278904438019
70000 1095.116500377655
5000 5.6131978034973145
10000 22.413928031921387
15000 50.88203573226929
20000 89.41099405288696
25000 139.47686171531677
30000 200.81172633171082
35000 273.5676465034485
40000 356.33580589294434
45000 454.0477159023285
50000 558.8101606369019
55000 680.6242048740387
60000 804.5650434494019
65000 944.76371717453
70000 1101.805967092514
5000 5.56595778465271
10000 22.435051441192627
15000 50.21512508392334
20000 89.54429149627686
25000 141.84505891799927
30000 205.48854303359985
35000 274.38003063201904
40000 360.3480010032654
45000 452.7393617630005
50000 564.2816095352173
55000 675.9248826503754
60000 806.899495601654
65000 944.8799059391022
70000 1093.9901337623596

10000 23.1749
