5000 7.518783092498779 4404
10000 27.244079113006592 9238
15000 59.51151990890503 14238
20000 106.09739136695862 19033
25000 165.16809558868408 24033
30000 237.44896268844604 29033
35000 323.2542972564697 33870
40000 435.95174264907837 38870
45000 539.6147217750549 43870
50000 663.4976894855499 48870
55000 789.0640125274658 53870
60000 933.9550144672394 58870
65000 1139.3280899524689 63870
70000 1326.89821600914 68624
5000 8.623201370239258 4404
10000 27.36962342262268 9238
15000 59.01347756385803 14238
20000 106.15876770019531 19033
25000 164.97792959213257 24033
30000 236.31778240203857 29033
35000 321.2207136154175 33870
40000 423.0722918510437 38870
45000 528.2900421619415 43870
50000 651.9029769897461 48870
55000 778.1909868717194 53870
60000 924.6933033466339 58870
65000 1081.747083902359 63870
70000 1261.9378654956818 68624
5000 8.498633623123169 4404
10000 26.779613256454468 9238
15000 58.69591188430786 14238
20000 109.43421912193298 19033
25000 173.0504903793335 24033
30000 247.683123588562 29033
35000 332.63692259788513 33870
40000 419.8202679157257 38870
45000 530.4452660083771 43870
50000 647.9011905193329 48870
55000 779.8934609889984 53870
60000 931.4047586917877 58870
65000 1143.3644366264343 63870
70000 1292.7575254440308 68624
5000 8.563358783721924 4404
10000 27.377077341079712 9238
15000 58.726850748062134 14238
20000 106.00422096252441 19033
25000 165.26908016204834 24033
30000 242.6453676223755 29033
35000 322.6394591331482 33870
40000 422.9173412322998 38870
45000 529.8500270843506 43870
50000 681.5247273445129 48870
55000 819.5431699752808 53870
60000 930.2869765758514 58870
65000 1108.8148713111877 63870
70000 1311.8679053783417 68624
