5000 0.5467979907989502 88
10000 1.4422364234924316 182
15000 2.845642328262329 281
20000 4.748415231704712 382
25000 6.864568471908569 450
30000 9.620351791381836 559
35000 13.243856430053711 690
40000 16.30664038658142 753
45000 22.06649613380432 917
50000 24.74184250831604 920
55000 30.768540143966675 1066
60000 35.41499209403992 1130
65000 41.44240593910217 1258
70000 46.59042716026306 1307
5000 0.4947514533996582 81
10000 1.49717378616333 185
15000 2.705599546432495 246
20000 4.739888906478882 378
25000 7.056934118270874 460
30000 9.789250373840332 568
35000 13.205575942993164 683
40000 17.836198091506958 780
45000 21.119898796081543 876
50000 25.066028833389282 945
55000 30.7599356174469 1051
60000 34.503432750701904 1112
65000 43.133159160614014 1317
70000 44.218812704086304 1224
5000 0.5987396240234375 84
10000 1.4883666038513184 184
15000 2.6830930709838867 260
20000 5.039241075515747 406
25000 6.728345632553101 459
30000 10.021388530731201 549
35000 12.57578420639038 628
40000 16.074392795562744 727
45000 21.078654766082764 869
50000 25.226090669631958 940
55000 31.070943117141724 1067
60000 35.879669427871704 1142
65000 40.397873401641846 1176
70000 47.276729106903076 1293
5000 0.503939151763916 93
10000 1.465996265411377 170
15000 2.8981549739837646 257
20000 4.795064449310303 367
25000 7.134289026260376 484
30000 9.91885781288147 564
35000 13.28482699394226 684
40000 17.31274914741516 777
45000 22.677778959274292 927
50000 26.252306938171387 969
55000 31.72480869293213 1077
60000 35.57544827461243 1143
65000 42.678367614746094 1260
70000 48.26086497306824 1339
5000 0.5551908016204834 112
10000 1.4404761791229248 175
15000 2.955916404724121 253
20000 4.660491466522217 360
25000 7.098057985305786 463
30000 10.29659390449524 594
35000 13.016540765762329 664
40000 16.75241470336914 742
45000 21.445721864700317 865
50000 25.827515602111816 964
55000 32.17205786705017 1111
60000 37.03630185127258 1183
65000 43.421382427215576 1268
70000 43.93317365646362 1210
5000 0.5039205551147461 94
10000 1.4981427192687988 196
15000 3.039381265640259 285
20000 4.915162563323975 387
25000 7.689464092254639 519
30000 9.514925956726074 531
35000 13.677575588226318 671
40000 16.25492238998413 729
45000 20.567904949188232 828
50000 25.020270347595215 935
55000 30.66594624519348 1042
60000 38.17969608306885 1195
65000 42.062256813049316 1248
70000 50.54010272026062 1378
5000 0.49260401725769043 81
10000 1.4848804473876953 168
15000 3.0219132900238037 287
20000 4.478215932846069 341
25000 6.684423208236694 423
30000 9.791778802871704 569
35000 12.873569250106812 638
40000 17.389334440231323 792
45000 20.265249252319336 813
50000 25.20353889465332 923
55000 31.365870475769043 1079
60000 35.85086512565613 1145
65000 41.18532609939575 1233
70000 47.67356872558594 1329
5000 0.531074047088623 99
10000 1.3938689231872559 164
15000 2.808284282684326 275
20000 4.585086107254028 341
25000 7.293129920959473 509
30000 9.614410638809204 553
35000 13.186847925186157 669
40000 16.293798446655273 737
45000 19.938159465789795 819
50000 26.578086137771606 1007
55000 29.84690022468567 1020
60000 35.23569393157959 1119
65000 42.92337512969971 1270
70000 47.29977250099182 1328
5000 0.5792868137359619 72
10000 1.3897004127502441 180
15000 2.8125948905944824 283
20000 4.801430702209473 364
25000 6.789442300796509 449
30000 9.84831690788269 564
35000 13.12641716003418 672
40000 16.688802242279053 778
45000 19.179105281829834 787
50000 25.462456941604614 965
55000 31.49214458465576 1056
60000 34.78219175338745 1105
65000 39.985164642333984 1179
70000 48.49169564247131 1338
5000 0.5362217426300049 83
10000 1.390272617340088 183
15000 2.999732255935669 324
20000 4.602770090103149 379
25000 6.66226601600647 434
30000 9.916895389556885 579
35000 13.032699346542358 654
40000 17.75052833557129 810
45000 21.240614652633667 866
50000 25.942254543304443 979
55000 29.79911231994629 1023
60000 34.55504298210144 1112
65000 39.98274517059326 1191
70000 46.519829511642456 1291
