Date,Open,High,Low,Close,Volume,OpenInt
1975-01-06,0.36739,0.37133,0.35596,0.35596,2190323,0
1975-01-07,0.35596,0.35596,0.35227,0.35596,2039847,0
1975-01-08,0.35227,0.35227,0.34451,0.34451,1621839,0
1975-01-09,0.34451,0.35227,0.33681,0.35227,2474567,0
1975-01-10,0.35227,0.36739,0.34838,0.34838,2976162,0
1975-01-13,0.34838,0.35227,0.34062,0.34451,1822483,0
1975-01-14,0.34451,0.34838,0.33681,0.34838,2691929,0
1975-01-15,0.34838,0.35227,0.34062,0.35227,5300252,0
1975-01-16,0.35227,0.35596,0.35227,0.35596,2223759,0
1975-01-17,0.35227,0.35227,0.34838,0.34838,4096412,0
1975-01-20,0.34838,0.35227,0.34451,0.34838,1755603,0
1975-01-21,0.34838,0.35596,0.34451,0.34838,2290644,0
1975-01-22,0.34838,0.35227,0.34451,0.34838,4079683,0
1975-01-23,0.34838,0.35981,0.34838,0.35596,6537536,0
1975-01-24,0.35596,0.35981,0.35596,0.35981,2926003,0
1975-01-27,0.36739,0.38668,0.36739,0.38668,6771613,0
1975-01-28,0.39048,0.3943,0.39048,0.39048,5651367,0
1975-01-29,0.39048,0.40963,0.38668,0.40196,5651367,0
1975-01-30,0.40196,0.40196,0.3943,0.3943,7423693,0
1975-01-31,0.3943,0.40963,0.39048,0.40196,5434007,0
1975-02-03,0.40196,0.40963,0.39804,0.40963,3912487,0
1975-02-04,0.40963,0.41729,0.40196,0.41729,3494492,0
1975-02-05,0.41729,0.42496,0.4133,0.42106,5166488,0
1975-02-06,0.42868,0.44021,0.42868,0.42868,6353606,0
1975-02-07,0.42868,0.43254,0.42496,0.43254,3628251,0
1975-02-10,0.43629,0.45168,0.43629,0.44405,3996088,0
1975-02-11,0.44405,0.4593,0.43629,0.4593,8309857,0
1975-02-12,0.46319,0.47855,0.46319,0.47456,5935618,0
1975-02-13,0.47456,0.49373,0.47081,0.47855,12456423,0
1975-02-14,0.47855,0.48622,0.47081,0.48231,10550343,0
1975-02-18,0.48231,0.48231,0.47081,0.47081,4079683,0
1975-02-19,0.47081,0.48231,0.46699,0.47855,5818574,0
1975-02-20,0.47855,0.49373,0.47855,0.49373,5099611,0
1975-02-21,0.49373,0.5091,0.49373,0.49373,11570270,0
1975-02-24,0.49373,0.49743,0.48622,0.49373,5049455,0
1975-02-25,0.48995,0.48995,0.47456,0.47855,5818574,0
1975-02-26,0.47855,0.48622,0.47081,0.48622,5701532,0
1975-02-27,0.48622,0.49373,0.48231,0.48995,2959451,0
1975-02-28,0.48995,0.5053,0.48622,0.5053,3578088,0
1975-03-03,0.5091,0.5244,0.5091,0.5244,9279628,0
1975-03-04,0.5244,0.532,0.5244,0.5244,10065457,0
1975-03-05,0.5244,0.532,0.5207,0.5244,12406270,0
1975-03-06,0.5244,0.5283,0.513,0.5244,12172185,0
1975-03-07,0.5244,0.532,0.5244,0.532,11235860,0
1975-03-10,0.532,0.532,0.5283,0.5283,7289937,0
1975-03-11,0.5283,0.5359,0.5283,0.5283,4815362,0
1975-03-12,0.5283,0.532,0.5207,0.5244,5668098,0
1975-03-13,0.5244,0.5359,0.5244,0.532,3845607,0
1975-03-14,0.532,0.5397,0.5244,0.5244,7239777,0
1975-03-17,0.5283,0.5397,0.5283,0.5397,4982572,0
1975-03-18,0.5436,0.5512,0.5436,0.5436,6587692,0
1975-03-19,0.5436,0.5475,0.5397,0.5397,4129845,0
1975-03-20,0.5397,0.5436,0.5283,0.532,7156176,0
1975-03-21,0.532,0.5359,0.5207,0.5359,7908574,0
1975-03-24,0.5244,0.5244,0.5168,0.5168,5818574,0
1975-03-25,0.5168,0.5283,0.5091,0.5244,7206327,0
1975-03-26,0.5283,0.555,0.5283,0.5475,5116335,0
1975-03-27,0.5512,0.5589,0.5512,0.555,6688017,0
1975-03-31,0.555,0.555,0.5475,0.5512,4213447,0
1975-04-01,0.5475,0.5475,0.532,0.532,5300252,0
1975-04-02,0.532,0.5397,0.5244,0.5283,9196023,0
1975-04-03,0.5283,0.5283,0.5207,0.5244,4029532,0
1975-04-04,0.5244,0.532,0.5244,0.5283,4230165,0
1975-04-07,0.5283,0.5283,0.5207,0.5207,6821779,0
1975-04-08,0.5207,0.5283,0.5207,0.5283,4230165,0
1975-04-09,0.5283,0.5436,0.5283,0.5436,4079683,0
1975-04-10,0.5475,0.582,0.5475,0.5702,9246182,0
1975-04-11,0.5702,0.5781,0.5625,0.5742,3979367,0
1975-04-14,0.5742,0.5894,0.5666,0.5856,10416581,0
1975-04-15,0.5894,0.6126,0.5894,0.605,10784420,0
1975-04-16,0.605,0.6315,0.5934,0.6201,9112419,0
1975-04-17,0.6201,0.6506,0.6201,0.6241,9279628,0
1975-04-18,0.6201,0.6201,0.605,0.6126,5517610,0
1975-04-21,0.6126,0.6469,0.605,0.643,5584492,0
1975-04-22,0.643,0.6546,0.6354,0.643,4832088,0
1975-04-23,0.643,0.6469,0.6277,0.6277,3895771,0
1975-04-24,0.6277,0.6277,0.6126,0.6126,5484177,0
1975-04-25,0.6126,0.6201,0.605,0.6126,3193529,0
1975-04-28,0.6126,0.6126,0.5934,0.5972,4598010,0
1975-04-29,0.5972,0.605,0.5934,0.5972,2976162,0
1975-04-30,0.5972,0.6277,0.5972,0.6277,2591605,0
1975-05-01,0.6277,0.643,0.6277,0.643,4748491,0
1975-05-02,0.643,0.6469,0.6354,0.6469,3260409,0
1975-05-05,0.643,0.643,0.6354,0.6393,3310562,0
1975-05-06,0.6393,0.6469,0.6241,0.6277,7139457,0
1975-05-07,0.6277,0.643,0.6241,0.6315,5333687,0
1975-05-08,0.6393,0.6546,0.6393,0.6506,3628251,0
1975-05-09,0.6506,0.6546,0.6469,0.6506,4096412,0
1975-05-12,0.6506,0.6546,0.6469,0.6506,3310562,0
1975-05-13,0.6506,0.6506,0.643,0.6469,8460336,0
1975-05-14,0.6469,0.6506,0.6354,0.6393,5718248,0
1975-05-15,0.6393,0.6469,0.6315,0.6315,4079683,0
1975-05-16,0.6241,0.6241,0.6163,0.6201,4363926,0
1975-05-19,0.6201,0.6277,0.6201,0.6277,4146574,0
1975-05-20,0.6277,0.6354,0.6201,0.6201,2691929,0
1975-05-21,0.6201,0.6315,0.6126,0.6241,4631450,0
1975-05-22,0.6241,0.643,0.6241,0.6393,4263606,0
1975-05-23,0.6469,0.6584,0.6469,0.6584,10968339,0
1975-05-27,0.6584,0.6584,0.6506,0.6584,4832088,0
1975-05-28,0.6584,0.6699,0.6546,0.6584,7440411,0
1975-05-29,0.6584,0.6699,0.6584,0.6622,4982572,0
1975-05-30,0.6622,0.6851,0.6622,0.6851,5099611,0
1975-06-02,0.6851,0.7084,0.6851,0.7005,10266102,0
1975-06-03,0.7005,0.7041,0.6851,0.689,10600502,0
1975-06-04,0.689,0.6929,0.6736,0.6815,4046245,0
1975-06-05,0.6815,0.6929,0.6774,0.6929,2541446,0
1975-06-06,0.6929,0.7005,0.689,0.6929,6353606,0
1975-06-09,0.6929,0.6967,0.6851,0.6851,2407689,0
1975-06-10,0.6815,0.6815,0.6699,0.6736,3812165,0
1975-06-11,0.6736,0.6815,0.6622,0.6622,4497691,0
1975-06-12,0.6622,0.6699,0.6546,0.6584,3795445,0
1975-06-13,0.6584,0.6661,0.6506,0.6584,5484177,0
1975-06-16,0.6584,0.6661,0.6546,0.6584,5066170,0
1975-06-17,0.6584,0.6622,0.6506,0.6546,2875845,0
1975-06-18,0.6546,0.6584,0.6469,0.6584,3193529,0
1975-06-19,0.6622,0.689,0.6622,0.6851,4447522,0
1975-06-20,0.6851,0.6967,0.6815,0.6851,5199932,0
1975-06-23,0.6851,0.7041,0.6851,0.7041,5350412,0
1975-06-24,0.7041,0.7041,0.6967,0.6967,3996088,0
1975-06-25,0.6967,0.7041,0.6967,0.7041,1705452,0
1975-06-26,0.7041,0.7119,0.6967,0.7041,3812165,0
1975-06-27,0.7041,0.7084,0.7005,0.7005,5383851,0
1975-06-30,0.7005,0.7119,0.7005,0.7119,2474567,0
1975-07-01,0.7084,0.7084,0.6967,0.6967,2006406,0
1975-07-02,0.6929,0.6929,0.689,0.6929,2357531,0
1975-07-03,0.6929,0.7005,0.6929,0.6967,2407689,0
1975-07-07,0.6929,0.6929,0.689,0.689,3945930,0
1975-07-08,0.689,0.6929,0.6851,0.6929,3845607,0
1975-07-09,0.6929,0.7159,0.6929,0.7159,4932413,0
1975-07-10,0.7159,0.7197,0.7041,0.7041,4464250,0
1975-07-11,0.7041,0.7084,0.7005,0.7005,1621839,0
1975-07-14,0.7041,0.7119,0.7041,0.7041,1671999,0
1975-07-15,0.7041,0.7084,0.7041,0.7041,1822483,0
1975-07-16,0.7041,0.7041,0.6967,0.6967,2558161,0
1975-07-17,0.6967,0.7041,0.6967,0.6967,2541446,0
1975-07-18,0.7005,0.7041,0.7005,0.7005,1488084,0
1975-07-21,0.7005,0.7041,0.7005,0.7005,1939528,0
1975-07-22,0.6851,0.6851,0.6774,0.6815,4648175,0
1975-07-23,0.6774,0.6774,0.6622,0.6622,3059762,0
1975-07-24,0.6622,0.6699,0.6584,0.6699,4648175,0
1975-07-25,0.6699,0.6736,0.6622,0.6622,2775520,0
1975-07-28,0.6622,0.6622,0.643,0.6506,4648175,0
1975-07-29,0.6506,0.6584,0.6393,0.6393,3394167,0
1975-07-30,0.6393,0.6546,0.6354,0.6469,3611522,0
1975-07-31,0.6469,0.6546,0.6393,0.6393,4079683,0
1975-08-01,0.6393,0.6393,0.6163,0.6163,4280330,0
1975-08-04,0.6163,0.6201,0.605,0.6084,5617931,0
1975-08-05,0.6084,0.6201,0.605,0.6084,5400570,0
1975-08-06,0.6084,0.6201,0.6084,0.6126,10115623,0
1975-08-07,0.6126,0.6201,0.6126,0.6163,2825691,0
1975-08-08,0.6163,0.6201,0.6084,0.6126,2056561,0
1975-08-11,0.6126,0.6277,0.605,0.6277,3912487,0
1975-08-12,0.6354,0.6469,0.6354,0.643,3477766,0
1975-08-13,0.6393,0.6393,0.6241,0.6241,4447522,0
1975-08-14,0.6241,0.6277,0.6163,0.6241,4547849,0
1975-08-15,0.6241,0.6315,0.6241,0.6277,2290644,0
1975-08-18,0.6277,0.6315,0.6163,0.6201,4180005,0
1975-08-19,0.6201,0.6201,0.6084,0.6084,3945930,0
1975-08-20,0.6084,0.6084,0.5894,0.5934,10399861,0
1975-08-21,0.5934,0.6009,0.555,0.555,33991834,0
1975-08-22,0.555,0.5589,0.5397,0.5589,18525793,0
1975-08-25,0.5589,0.5666,0.555,0.5666,5517610,0
1975-08-26,0.5666,0.5666,0.5436,0.5436,5333687,0
1975-08-27,0.5436,0.555,0.5397,0.555,5718248,0
1975-08-28,0.555,0.5666,0.555,0.5666,3845607,0
1975-08-29,0.5666,0.5702,0.555,0.555,5016008,0
1975-09-02,0.555,0.5589,0.5397,0.5436,3561369,0
1975-09-03,0.5436,0.5512,0.5397,0.5475,5016008,0
1975-09-04,0.5475,0.555,0.5436,0.5512,7106012,0
1975-09-05,0.5475,0.5475,0.5359,0.5359,6721454,0
1975-09-08,0.5359,0.5436,0.5359,0.5436,2006406,0
1975-09-09,0.5436,0.5475,0.5397,0.5397,3979367,0
1975-09-10,0.5397,0.5397,0.5283,0.532,7139457,0
1975-09-11,0.532,0.5359,0.5283,0.532,2892563,0
1975-09-12,0.532,0.5436,0.532,0.5397,3661686,0
1975-09-15,0.5397,0.5397,0.5359,0.5359,2374247,0
1975-09-16,0.5359,0.5436,0.5359,0.5397,2608326,0
1975-09-17,0.5397,0.5512,0.5397,0.5436,3243685,0
1975-09-18,0.5436,0.5666,0.5436,0.5666,5116335,0
1975-09-19,0.5666,0.5781,0.5666,0.5742,10249382,0
1975-09-22,0.5742,0.582,0.5666,0.5666,5116335,0
1975-09-23,0.5666,0.5781,0.5666,0.5702,4547849,0
1975-09-24,0.5702,0.5856,0.5666,0.5781,7189618,0
1975-09-25,0.5781,0.5894,0.5781,0.582,4865536,0
1975-09-26,0.582,0.6084,0.582,0.5972,3477766,0
1975-09-29,0.5934,0.5934,0.5856,0.5856,3394167,0
1975-09-30,0.5856,0.5856,0.5742,0.5781,4748491,0
1975-10-01,0.5781,0.5781,0.5666,0.5666,4965848,0
1975-10-02,0.5666,0.5742,0.5625,0.5702,4748491,0
1975-10-03,0.5742,0.605,0.5742,0.6009,6738171,0
1975-10-06,0.6009,0.6084,0.5934,0.605,7373538,0
1975-10-07,0.605,0.605,0.5934,0.605,4129845,0
1975-10-08,0.605,0.6277,0.605,0.6201,7390243,0
1975-10-09,0.6201,0.6201,0.6126,0.6163,3945930,0
1975-10-10,0.6163,0.6163,0.6009,0.6009,3126646,0
1975-10-13,0.6009,0.6201,0.6009,0.6201,2324089,0
1975-10-14,0.6201,0.6277,0.5972,0.6009,5099611,0
1975-10-15,0.6009,0.6126,0.5972,0.6084,3427601,0
1975-10-16,0.6084,0.6084,0.5894,0.5934,3845607,0
1975-10-17,0.5934,0.605,0.582,0.5894,5751692,0
1975-10-20,0.5894,0.605,0.5856,0.6009,3076491,0
1975-10-21,0.6009,0.6163,0.6009,0.605,4129845,0
1975-10-22,0.605,0.6084,0.6009,0.605,4096412,0
1975-10-23,0.605,0.6126,0.605,0.6126,2608326,0
1975-10-24,0.6126,0.6126,0.6084,0.6084,4631450,0
1975-10-27,0.6084,0.6126,0.605,0.6126,2407689,0
1975-10-28,0.6126,0.6126,0.6084,0.6084,2374247,0
1975-10-29,0.6084,0.6126,0.605,0.6084,3628251,0
1975-10-30,0.605,0.605,0.5934,0.5934,4648175,0
1975-10-31,0.5934,0.5972,0.5894,0.5972,4748491,0
1975-11-03,0.5934,0.5934,0.5894,0.5894,2123444,0
1975-11-04,0.5894,0.5934,0.582,0.5934,4029532,0
1975-11-05,0.5972,0.6084,0.5972,0.6009,3444327,0
1975-11-06,0.6009,0.6009,0.5894,0.5972,6186409,0
1975-11-07,0.5972,0.6009,0.5972,0.5972,2374247,0
1975-11-10,0.5972,0.6009,0.5972,0.5972,2173600,0
1975-11-11,0.5972,0.6163,0.5972,0.605,1906084,0
1975-11-12,0.6126,0.6201,0.6126,0.6201,4748491,0
1975-11-13,0.6201,0.6201,0.605,0.6084,7624333,0
1975-11-14,0.6084,0.6126,0.5934,0.5934,3260409,0
1975-11-17,0.5934,0.5934,0.5894,0.5934,6922094,0
1975-11-18,0.5934,0.5972,0.5781,0.5781,9430098,0
1975-11-19,0.5781,0.5781,0.5666,0.5702,4397375,0
1975-11-20,0.5702,0.5781,0.5666,0.5666,3444327,0
1975-11-21,0.5666,0.5702,0.5625,0.5702,3979367,0
1975-11-24,0.5702,0.5742,0.5625,0.5666,1671999,0
1975-11-25,0.5666,0.5781,0.5666,0.5742,6035935,0
1975-11-26,0.5742,0.5856,0.5702,0.5781,6487377,0
1975-11-28,0.5781,0.582,0.5742,0.5781,1822483,0
1975-12-01,0.5781,0.582,0.5742,0.5742,2842407,0
1975-12-02,0.5742,0.5781,0.5702,0.5702,5985775,0
1975-12-03,0.5666,0.5666,0.5589,0.5589,5534329,0
1975-12-04,0.5589,0.5666,0.5589,0.5666,6002491,0
1975-12-05,0.5666,0.5666,0.555,0.555,5333687,0
1975-12-08,0.555,0.5589,0.5512,0.555,2875845,0
1975-12-09,0.555,0.5589,0.5475,0.555,5567780,0
1975-12-10,0.555,0.5666,0.555,0.5666,3628251,0
1975-12-11,0.5666,0.5742,0.5625,0.5625,6771613,0
1975-12-12,0.5625,0.5625,0.555,0.555,2558161,0
1975-12-15,0.555,0.5589,0.555,0.5589,5066170,0
1975-12-16,0.5589,0.5666,0.5589,0.5666,3812165,0
1975-12-17,0.5666,0.5666,0.5625,0.5666,3293845,0
1975-12-18,0.5666,0.5742,0.5625,0.5666,3762005,0
1975-12-19,0.5666,0.5666,0.5589,0.5589,2926003,0
1975-12-22,0.5589,0.5589,0.5475,0.5512,4029532,0
1975-12-23,0.5512,0.5589,0.5512,0.5589,2457844,0
1975-12-24,0.5589,0.5666,0.5589,0.5625,835998,0
1975-12-26,0.5625,0.5666,0.5589,0.5666,1906084,0
1975-12-29,0.5666,0.5702,0.5625,0.5666,1872638,0
1975-12-30,0.5666,0.5666,0.5625,0.5666,5250094,0
1975-12-31,0.5666,0.5666,0.5666,0.5666,1939528,0
1976-01-02,0.5666,0.5666,0.5589,0.5666,1120246,0
1976-01-05,0.5666,0.5702,0.5666,0.5702,2608326,0
1976-01-06,0.5702,0.5742,0.5666,0.5702,2842407,0
1976-01-07,0.5702,0.6009,0.5666,0.5934,8577380,0
1976-01-08,0.5934,0.605,0.5894,0.5972,7206327,0
1976-01-09,0.5972,0.6084,0.5972,0.6009,3845607,0
1976-01-12,0.6009,0.6201,0.5972,0.6201,5701532,0
1976-01-13,0.6201,0.6201,0.6084,0.6126,5668098,0
1976-01-14,0.6126,0.6393,0.6084,0.6393,6587692,0
1976-01-15,0.6393,0.6506,0.6315,0.6354,6972262,0
1976-01-16,0.6354,0.6393,0.6277,0.6354,3979367,0
1976-01-19,0.6354,0.6506,0.6315,0.6469,3160086,0
1976-01-20,0.6469,0.6774,0.643,0.6736,7423693,0
1976-01-21,0.6699,0.6699,0.6584,0.6584,9246182,0
1976-01-22,0.6584,0.6622,0.6506,0.6546,3561369,0
1976-01-23,0.6546,0.6736,0.6546,0.6661,7741374,0
1976-01-26,0.6661,0.6661,0.6622,0.6622,3628251,0
1976-01-27,0.6622,0.6622,0.6506,0.6506,8861619,0
1976-01-28,0.6506,0.6506,0.643,0.6469,5400570,0
1976-01-29,0.6469,0.6622,0.6469,0.6584,2959451,0
1976-01-30,0.6584,0.6699,0.6546,0.6546,5099611,0
1976-02-02,0.6546,0.6661,0.6506,0.6622,3711854,0
1976-02-03,0.6699,0.7005,0.6699,0.6967,5651367,0
1976-02-04,0.6967,0.7041,0.689,0.6929,5333687,0
1976-02-05,0.6929,0.6967,0.6815,0.6815,3812165,0
1976-02-06,0.6774,0.6774,0.6661,0.6661,4079683,0
1976-02-09,0.6661,0.6774,0.6661,0.6699,3661686,0
1976-02-10,0.6699,0.6736,0.6661,0.6699,2892563,0
1976-02-11,0.6699,0.6815,0.6622,0.6661,6219848,0
1976-02-12,0.6661,0.6661,0.643,0.643,4330492,0
1976-02-13,0.643,0.643,0.6315,0.6315,4832088,0
1976-02-17,0.6354,0.643,0.6354,0.6393,4832088,0
1976-02-18,0.6393,0.6546,0.6354,0.6546,5617931,0
1976-02-19,0.6546,0.6699,0.6506,0.6546,5718248,0
1976-02-20,0.6546,0.6736,0.6546,0.6736,9045533,0
1976-02-23,0.6699,0.6699,0.6315,0.6315,11988262,0
1976-02-24,0.6315,0.6469,0.6315,0.6469,7440411,0
1976-02-25,0.6469,0.6546,0.6393,0.6506,6654578,0
1976-02-26,0.6506,0.6546,0.6469,0.6506,9279628,0
1976-02-27,0.6506,0.6506,0.6354,0.643,5166488,0
1976-03-01,0.643,0.6506,0.643,0.6469,5751692,0
1976-03-02,0.6469,0.6622,0.6469,0.6546,3979367,0
1976-03-03,0.6546,0.6546,0.643,0.643,2892563,0
1976-03-04,0.643,0.6506,0.6393,0.6393,3310562,0
1976-03-05,0.6393,0.6469,0.6393,0.643,2240483,0
1976-03-08,0.643,0.6584,0.643,0.6584,2457844,0
1976-03-09,0.6584,0.6661,0.6506,0.6506,4464250,0
1976-03-10,0.6506,0.6699,0.6506,0.6546,4280330,0
1976-03-11,0.6546,0.6584,0.6506,0.6584,4681609,0
1976-03-12,0.6584,0.6661,0.6506,0.6506,6119538,0
1976-03-15,0.6506,0.6506,0.6354,0.6393,6821779,0
1976-03-16,0.6393,0.6469,0.6393,0.6469,8493775,0
1976-03-17,0.6469,0.6506,0.6354,0.6354,5567780,0
1976-03-18,0.6354,0.6354,0.6277,0.6315,6270013,0
1976-03-19,0.6315,0.6354,0.6277,0.6354,3611522,0
1976-03-22,0.6354,0.6354,0.6277,0.6277,4330492,0
1976-03-23,0.6277,0.6393,0.6277,0.6354,4781934,0
1976-03-24,0.6469,0.6622,0.6469,0.6584,7139457,0
1976-03-25,0.6584,0.6622,0.6584,0.6584,4648175,0
1976-03-26,0.6661,0.6967,0.6661,0.6815,5651367,0
1976-03-29,0.6815,0.6851,0.6815,0.6815,3578088,0
1976-03-30,0.6815,0.6815,0.6736,0.6774,2591605,0
1976-03-31,0.6774,0.689,0.6736,0.689,3661686,0
1976-04-01,0.689,0.6929,0.6851,0.6851,4965848,0
1976-04-02,0.6851,0.6851,0.6774,0.6851,3293845,0
1976-04-05,0.6851,0.6929,0.6815,0.6815,3862325,0
1976-04-06,0.6815,0.6929,0.6815,0.689,4146574,0
1976-04-07,0.689,0.6929,0.6851,0.6851,2324089,0
1976-04-08,0.6851,0.6967,0.6851,0.6929,12757386,0
1976-04-09,0.6929,0.6929,0.6815,0.6815,1989683,0
1976-04-12,0.6815,0.6851,0.6699,0.6736,3427601,0
1976-04-13,0.6736,0.6815,0.6736,0.6815,3444327,0
1976-04-14,0.6815,0.6851,0.6736,0.6736,4046245,0
1976-04-15,0.6736,0.6815,0.6736,0.6815,3344009,0
1976-04-19,0.6815,0.6851,0.6815,0.6851,1588403,0
1976-04-20,0.6851,0.689,0.6851,0.6851,2173600,0
1976-04-21,0.689,0.6929,0.689,0.689,3494492,0
1976-04-22,0.689,0.689,0.6851,0.689,2324089,0
1976-04-23,0.6851,0.6851,0.6736,0.6736,8811455,0
1976-04-26,0.6736,0.6736,0.6699,0.6736,4180005,0
1976-04-27,0.6736,0.6774,0.6622,0.6622,2006406,0
1976-04-28,0.6622,0.6622,0.6546,0.6622,1805770,0
1976-04-29,0.6622,0.6622,0.6546,0.6546,3812165,0
1976-04-30,0.6506,0.6506,0.6354,0.6354,4681609,0
1976-05-03,0.6354,0.6354,0.6277,0.6315,5484177,0
1976-05-04,0.6315,0.6469,0.6315,0.6469,5584492,0
1976-05-05,0.6469,0.6469,0.6354,0.6354,3979367,0
1976-05-06,0.6354,0.6354,0.6315,0.6315,5935618,0
1976-05-07,0.6315,0.6393,0.6315,0.6354,18241562,0
1976-05-10,0.6354,0.6469,0.6354,0.643,4146574,0
1976-05-11,0.643,0.6584,0.6393,0.6546,12071866,0
1976-05-12,0.6546,0.6699,0.6546,0.6622,5517610,0
1976-05-13,0.6584,0.6584,0.6469,0.6469,6838495,0
1976-05-14,0.643,0.643,0.6354,0.6354,2508009,0
1976-05-17,0.6354,0.643,0.6354,0.6393,4046245,0
1976-05-18,0.6393,0.643,0.6354,0.6354,3895771,0
1976-05-19,0.6354,0.6354,0.6201,0.6241,7256497,0
1976-05-20,0.6241,0.6354,0.6241,0.6354,7373538,0
1976-05-21,0.6315,0.6315,0.6163,0.6163,3661686,0
1976-05-24,0.6084,0.6084,0.5972,0.5972,13660266,0
1976-05-25,0.5972,0.6126,0.5972,0.6126,7858420,0
1976-05-26,0.6126,0.6163,0.6009,0.6126,3477766,0
1976-05-27,0.6126,0.6163,0.6084,0.6126,5818574,0
1976-05-28,0.6126,0.6277,0.6126,0.6277,2056561,0
1976-06-01,0.6277,0.6354,0.6277,0.6354,3678404,0
1976-06-02,0.6354,0.6469,0.6277,0.6469,5166488,0
1976-06-03,0.643,0.643,0.6393,0.6393,3578088,0
1976-06-04,0.6393,0.6393,0.6354,0.6354,5400570,0
1976-06-07,0.6354,0.6354,0.6277,0.6354,3494492,0
1976-06-08,0.6354,0.643,0.6315,0.6315,4932413,0
1976-06-09,0.6315,0.6315,0.6241,0.6241,3126646,0
1976-06-10,0.6277,0.6354,0.6277,0.6354,2541446,0
1976-06-11,0.6354,0.6546,0.6354,0.6506,5567780,0
1976-06-14,0.6546,0.6661,0.6546,0.6661,3728567,0
1976-06-15,0.6661,0.6661,0.6584,0.6622,2374247,0
1976-06-16,0.6622,0.6736,0.6584,0.6661,2792241,0
1976-06-17,0.6699,0.6774,0.6699,0.6774,2273929,0
1976-06-18,0.6774,0.689,0.6774,0.689,3561369,0
1976-06-21,0.689,0.7005,0.6851,0.6929,3160086,0
1976-06-22,0.6929,0.6929,0.6851,0.6851,4046245,0
1976-06-23,0.6851,0.6851,0.6584,0.6661,8744576,0
1976-06-24,0.6661,0.6774,0.6661,0.6661,7373538,0
1976-06-25,0.6661,0.6736,0.6661,0.6661,2558161,0
1976-06-28,0.6699,0.6774,0.6699,0.6774,2290644,0
1976-06-29,0.6774,0.6774,0.6736,0.6736,2273929,0
1976-06-30,0.6815,0.689,0.6815,0.6851,2039847,0
1976-07-01,0.6851,0.689,0.6851,0.689,1103521,0
1976-07-02,0.689,0.689,0.6815,0.689,4180005,0
1976-07-06,0.689,0.6967,0.6851,0.6851,3477766,0
1976-07-07,0.6851,0.6967,0.6851,0.6967,7524019,0
1976-07-08,0.6967,0.7005,0.6967,0.6967,3845607,0
1976-07-09,0.6967,0.7005,0.6929,0.6967,2407689,0
1976-07-12,0.6967,0.7005,0.6967,0.7005,2039847,0
1976-07-13,0.7005,0.7005,0.6929,0.6967,1638562,0
1976-07-14,0.6967,0.7041,0.6929,0.6967,3611522,0
1976-07-15,0.6967,0.6967,0.689,0.689,3661686,0
1976-07-16,0.689,0.689,0.6774,0.6774,2541446,0
1976-07-19,0.6774,0.6774,0.6506,0.6506,2273929,0
1976-07-20,0.6506,0.6546,0.6354,0.6506,5852012,0
1976-07-21,0.6506,0.6506,0.643,0.643,2140168,0
1976-07-22,0.643,0.6506,0.643,0.6506,4748491,0
1976-07-23,0.6506,0.6546,0.6506,0.6546,2708646,0
1976-07-26,0.6546,0.6622,0.6546,0.6622,3812165,0
1976-07-27,0.6622,0.6661,0.6622,0.6622,1705452,0
1976-07-28,0.6622,0.6622,0.6506,0.6506,3812165,0
1976-07-29,0.6506,0.6506,0.6469,0.6506,1772326,0
1976-07-30,0.6506,0.6506,0.6469,0.6506,1872638,0
1976-08-02,0.6506,0.6506,0.6393,0.6393,1805770,0
1976-08-03,0.6393,0.6546,0.6393,0.6469,2290644,0
1976-08-04,0.6469,0.6506,0.6393,0.6393,5149770,0
1976-08-05,0.6393,0.643,0.6354,0.6393,5099611,0
1976-08-06,0.6354,0.6354,0.6241,0.6241,3762005,0
1976-08-09,0.6241,0.6241,0.6126,0.6163,5166488,0
1976-08-10,0.6163,0.6163,0.6084,0.6163,7206327,0
1976-08-11,0.6163,0.6201,0.605,0.605,6721454,0
1976-08-12,0.605,0.6126,0.605,0.6126,3444327,0
1976-08-13,0.6126,0.6163,0.6126,0.6163,3527929,0
1976-08-16,0.6163,0.6241,0.6163,0.6201,3812165,0
1976-08-17,0.6201,0.6354,0.6201,0.6241,2926003,0
1976-08-18,0.6241,0.6315,0.6084,0.6084,6871933,0
1976-08-19,0.6084,0.6126,0.5894,0.5934,7022414,0
1976-08-20,0.5512,0.5512,0.532,0.5359,30330139,0
1976-08-23,0.5244,0.5244,0.5053,0.5207,22070449,0
1976-08-24,0.5207,0.5244,0.5091,0.5091,15549630,0
1976-08-25,0.5091,0.5207,0.5015,0.5207,21401643,0
1976-08-26,0.5207,0.5283,0.5168,0.5168,17171477,0
1976-08-27,0.5168,0.5244,0.5168,0.5244,5484177,0
1976-08-30,0.5283,0.532,0.5283,0.532,5066170,0
1976-08-31,0.532,0.5436,0.532,0.5359,10366422,0
1976-09-01,0.5397,0.5436,0.5397,0.5436,12122022,0
1976-09-02,0.5436,0.5436,0.5359,0.5359,5049455,0
1976-09-03,0.5359,0.5359,0.5283,0.532,7156176,0
1976-09-07,0.532,0.5436,0.532,0.5436,7106012,0
1976-09-08,0.5475,0.555,0.5475,0.5475,6688017,0
1976-09-09,0.5475,0.5589,0.5475,0.555,5718248,0
1976-09-10,0.555,0.555,0.5512,0.5512,4280330,0
1976-09-13,0.5512,0.5512,0.5475,0.5512,1872638,0
1976-09-14,0.5512,0.5512,0.5436,0.5475,2558161,0
